lap_distance_m,speed_kph,throttle,brake
3200.0,258.1565347790979,1.0,0.0
3205.0,259.0,1.0,0.0
3210.0,259.0,1.0,0.0
3215.0,259.0,1.0,0.0
3220.0,259.28781038374717,1.0,0.0
3225.0,260.0238983217195,1.0,0.0
3230.0,260.75998625969186,1.0,0.0
3235.0,261.4960741976642,1.0,0.0
3240.0,262.3796889295517,1.0,0.0
3245.0,263.58352193383735,1.0,0.0
3250.0,264.787354938123,1.0,0.0
3255.0,265.9911879424086,1.0,0.0
3260.0,267.1793424111591,1.0,0.0
3265.0,268.28639433189414,1.0,0.0
3270.0,269.39344625262925,1.0,0.0
3275.0,270.50049817336435,1.0,0.0
3280.0,271.45228284160214,1.0,0.0
3285.0,272.27641338388,1.0,0.0
3290.0,273.09945652173917,1.0,0.0
3295.0,273.9146739130435,1.0,0.0
3300.0,274.72989130434786,1.0,0.0
3305.0,275.5451086956522,1.0,0.0
3310.0,276.2384934980845,1.0,0.0
3315.0,276.7780715480494,1.0,0.0
3320.0,277.3176495980144,1.0,0.0
3325.0,277.8572276479793,1.0,0.0
3330.0,278.39365498536864,1.0,0.0
3335.0,278.9289486831775,1.0,0.0
3340.0,279.4642423809864,1.0,0.0
3345.0,279.99953607879524,1.0,0.0
3350.0,280.5348297766041,1.0,0.0
3355.0,281.0622702497148,1.0,0.0
3360.0,281.537615667385,1.0,0.0
3365.0,282.01296108505517,1.0,0.0
3370.0,282.4883065027253,1.0,0.0
3375.0,282.9636519203955,1.0,0.0
3380.0,283.4389973380657,1.0,0.0
3385.0,283.91434275573585,1.0,0.0
3390.0,284.5159869083585,1.0,0.0
3395.0,285.1453927492447,1.0,0.0
3400.0,285.7747985901309,1.0,0.0
3405.0,286.11188153310104,1.0,0.0
3410.0,286.2860975609756,1.0,0.0
3415.0,286.46031358885017,1.0,0.0
3420.0,286.63452961672476,1.0,0.0
3425.0,286.8087456445993,1.0,0.0
3430.0,286.9829616724739,1.0,0.0
3435.0,287.46826179477864,1.0,0.0
3440.0,287.98728395702494,1.0,0.0
3445.0,288.5063061192713,1.0,0.0
3450.0,289.010817520837,1.0,0.0
3455.0,289.23248802979253,1.0,0.0
3460.0,289.454158538748,1.0,0.0
3465.0,289.6758290477035,1.0,0.0
3470.0,289.897499556659,1.0,0.0
3475.0,290.0,1.0,0.0
3480.0,290.0,1.0,0.0
3485.0,290.0,1.0,0.0
3490.0,290.0,1.0,0.0
3495.0,290.0,1.0,0.0
3500.0,290.08443050278345,1.0,0.0
3505.0,290.30533710347265,1.0,0.0
3510.0,290.52624370416186,1.0,0.0
3515.0,290.7471503048511,1.0,0.0
3520.0,290.9680569055403,1.0,0.0
3525.0,291.3284441714022,1.0,0.0
3530.0,291.7124097680848,1.0,0.0
3535.0,292.0963753647673,1.0,0.0
3540.0,292.4803409614499,1.0,0.0
3545.0,292.8643065581324,1.0,0.0
3550.0,292.8576460745894,1.0,0.0
3555.0,292.63748844172426,1.0,0.0
3560.0,292.41733080885916,1.0,0.0
3565.0,292.197173175994,1.0,0.0
3570.0,292.0320678215997,1.0,0.0
3575.0,292.3392308637425,1.0,0.0
3580.0,292.64639390588525,1.0,0.0
3585.0,292.953556948028,1.0,0.0
3590.0,293.2165306122449,1.0,0.0
3595.0,293.47163265306125,1.0,0.0
3600.0,293.7267346938775,1.0,0.0
3605.0,293.98183673469384,1.0,0.0
3610.0,294.0,1.0,0.0
3615.0,294.0,1.0,0.0
3620.0,294.0,1.0,0.0
3625.0,294.0,1.0,0.0
3630.0,294.0,1.0,0.0
3635.0,294.0106341250817,1.0,0.0
3640.0,294.22854652429726,1.0,0.0
3645.0,294.44645892351275,1.0,0.0
3650.0,294.66437132272824,1.0,0.0
3655.0,294.8822837219438,1.0,0.0
3660.0,295.1165053463741,1.0,0.0
3665.0,295.36988800486495,1.0,0.0
3670.0,295.6232706633558,1.0,0.0
3675.0,295.8766533218466,1.0,0.0
3680.0,295.60319178548235,1.0,0.07936164290352993
3685.0,294.82998793802,1.0,0.2340024123960007
3690.0,294.05678409055764,1.0,0.38864318188847147
3695.0,293.2835802430953,1.0,0.5432839513809422
3700.0,292.51037639563293,1.0,0.697924720873413
3705.0,291.7371725481706,1.0,0.8525654903658838
3710.0,290.7862920036687,0.9902860001667568,1.0
3715.0,286.2002834987075,0.7818310681230676,1.0
3720.0,281.61427499374633,0.5733761360793783,1.0
3725.0,277.02826648878516,0.36492120403568895,1.0
3730.0,272.442257983824,0.1564662719919997,1.0
3735.0,268.40031602088493,0.0,1.0
3740.0,265.9958092882661,0.0,1.0
3745.0,263.59130255564725,0.0,1.0
3750.0,260.4901785714287,0.0,1.0
3755.0,256.02589285714294,0.0,1.0
3760.0,251.72031291535336,0.00540728363650155,0.9813541943568912
3765.0,248.87217559715947,0.060471271788250125,0.7914783731439651
3770.0,246.02403827896558,0.11553525993999869,0.6016025519310388
3775.0,243.17590096077168,0.17059924809174726,0.41172673071811283
3780.0,240.3277636425778,0.22566323624349585,0.2218509095051866
3785.0,237.4796263243839,0.2807272243952444,0.03197508829226048
3790.0,236.04046153846156,0.40514461538461266,0.0
3795.0,234.8866153846154,0.5436061538461512,0.0
3800.0,233.85026184780503,0.6634764336975484,0.0
3805.0,233.2037240576712,0.721664834809593,0.0
3810.0,232.55718626753736,0.7798532359216377,0.0
3815.0,232.09924358483337,0.8346313672922239,0.0
3820.0,232.81735924932974,0.8681434316353875,0.0
3825.0,233.5354749138261,0.9016554959785512,0.0
3830.0,234.25359057832247,0.9351675603217149,0.0
3835.0,234.97170624281884,0.9686796246648786,0.0
3840.0,234.2579374275782,0.6100996523754352,0.37103128621089154
3845.0,233.485438393202,0.23543762070296637,0.7572808033990037
3850.0,231.2322649699707,0.0,1.0
3855.0,226.47517393114094,0.0,1.0
3860.0,221.7180828923112,0.0,1.0
3865.0,216.97028985507234,0.0,1.0
3870.0,213.3471014492753,0.0,1.0
3875.0,209.72391304347823,0.0,1.0
3880.0,206.44711752650807,0.0,1.0
3885.0,204.2195491401586,0.0,1.0
3890.0,201.98667115449342,0.0,1.0
3895.0,198.2842140693369,0.0,1.0
3900.0,194.5817569841804,0.0,1.0
3905.0,190.85950294497917,0.0,0.9882919120815967
3910.0,186.54977733084326,0.0,0.6291481109036057
3915.0,182.24005171670737,0.0,0.27000430972561473
3920.0,178.58678590115588,0.017709175664747806,0.0
3925.0,176.92194263425773,0.08905960138895415,0.0
3930.0,175.2570993673596,0.1604100271131605,0.0
3935.0,173.59225610046144,0.23176045283736685,0.0
3940.0,171.94809523809528,0.30635833333332896,0.0
3945.0,170.75761904761907,0.45219166666666466,0.0
3950.0,169.56714285714284,0.5980250000000005,0.0
3955.0,168.37666666666664,0.7438583333333362,0.0
3960.0,170.10122950819678,0.8068098360655743,0.0
3965.0,173.17500000000007,0.8314000000000005,0.0
3970.0,176.24877049180333,0.8559901639344266,0.0
3975.0,179.3225409836066,0.8805803278688528,0.0
3980.0,182.39631147540985,0.9051704918032789,0.0
3985.0,184.91333333333336,0.9195666666666669,0.0
3990.0,187.29428571428576,0.9314714285714287,0.0
3995.0,190.03654970760243,0.9477741228070182,0.0
4000.0,193.69152046783637,0.9751864035087727,0.0
4005.0,197.24494014296795,1.0,0.0
4010.0,199.8286969253295,1.0,0.0
4015.0,202.41245370769101,1.0,0.0
4020.0,204.99621049005253,1.0,0.0
4025.0,207.57996727241408,1.0,0.0
4030.0,209.83023041474652,1.0,0.0
4035.0,211.6735483870968,1.0,0.0
4040.0,213.51686635944702,1.0,0.0
4045.0,215.36018433179726,1.0,0.0
4050.0,217.27972027972035,1.0,0.0
4055.0,219.8134184655924,1.0,0.0
4060.0,222.2317712738961,1.0,0.0
4065.0,223.92353239722553,1.0,0.0
4070.0,225.61529352055493,1.0,0.0
4075.0,227.30705464388436,1.0,0.0
4080.0,229.13538461538468,1.0,0.0
4085.0,231.05846153846156,1.0,0.0
4090.0,232.98153846153843,1.0,0.0
4095.0,234.99608258337742,1.0,0.0
4100.0,237.11360508205402,1.0,0.0
4105.0,239.23112758073066,1.0,0.0
4110.0,241.34865007940726,1.0,0.0
4115.0,243.2563962983126,1.0,0.0
4120.0,245.07094901106888,1.0,0.0
4125.0,246.88550172382514,1.0,0.0
4130.0,248.37281365759384,1.0,0.0
4135.0,249.3391528426478,1.0,0.0
4140.0,250.30549202770175,1.0,0.0
4145.0,251.2718312127557,1.0,0.0
4150.0,252.23817039780963,1.0,0.0
4155.0,253.20450958286358,1.0,0.0
4160.0,254.23218350551568,1.0,0.0
4165.0,255.5454386272107,1.0,0.0
4170.0,256.85869374890575,1.0,0.0
4175.0,257.92675159235677,1.0,0.0
4180.0,258.9652450844642,1.0,0.0
4185.0,260.003506379663,1.0,0.0
4190.0,260.97750073049576,1.0,0.0
4195.0,261.9514950813286,1.0,0.0
4200.0,262.9254894321613,1.0,0.0
4205.0,263.89948378299414,1.0,0.0
4210.0,264.5057237918006,1.0,0.0
4215.0,265.06964416624373,1.0,0.0
4220.0,265.6335645406869,1.0,0.0
4225.0,266.4393977415308,1.0,0.0
4230.0,267.6941028858219,1.0,0.0
4235.0,268.948808030113,1.0,0.0
4240.0,269.63708820403826,1.0,0.0
4245.0,270.3012752391073,1.0,0.0
4250.0,270.9654622741764,1.0,0.0
4255.0,271.7041625813352,1.0,0.0
4260.0,272.44695011438927,1.0,0.0
4265.0,273.1897376474433,1.0,0.0
4270.0,273.93252518049735,1.0,0.0
4275.0,274.67531271355136,1.0,0.0
4280.0,275.41810024660543,1.0,0.0
4285.0,276.0,1.0,0.0
4290.0,276.0,1.0,0.0
4295.0,276.0,1.0,0.0
4300.0,276.4942699902881,1.0,0.0
4305.0,277.14172871479445,1.0,0.0
4310.0,277.7891874393008,1.0,0.0
4315.0,278.30967030948665,1.0,0.0
4320.0,278.76884929745614,1.0,0.0
4325.0,279.2280282854257,1.0,0.0
4330.0,279.6872072733952,1.0,0.0
4335.0,280.2034980211924,1.0,0.0
4340.0,280.84182305630026,1.0,0.0
4345.0,281.4801480914081,1.0,0.0
4350.0,282.07377961520115,1.0,0.0
4355.0,282.4712990936556,1.0,0.0
4360.0,282.86881857211006,1.0,0.0
4365.0,283.26540960228175,1.0,0.0
4370.0,283.6615433370306,1.0,0.0
4375.0,284.06545291076645,1.0,0.0
4380.0,284.51499213306363,1.0,0.0
4385.0,284.96453135536075,1.0,0.0
4390.0,285.4140705776579,1.0,0.0
4395.0,285.86360979995504,1.0,0.0
4400.0,286.241875,1.0,0.0
4405.0,286.5890972222222,1.0,0.0
4410.0,286.93631944444445,1.0,0.0
4415.0,287.2835416666667,1.0,0.0
4420.0,287.6307638888889,1.0,0.0
4425.0,287.97798611111114,1.0,0.0
4430.0,288.2083463095609,1.0,0.0
4435.0,288.43079592472304,1.0,0.0
4440.0,288.65324553988523,1.0,0.0
4445.0,288.87569515504737,1.0,0.0
4450.0,289.13691658391264,1.0,0.0
4455.0,289.44724428997023,1.0,0.0
4460.0,289.7575719960278,1.0,0.0
4465.0,290.0,1.0,0.0
4470.0,290.0,1.0,0.0
4475.0,290.0,1.0,0.0
4480.0,290.0,1.0,0.0
4485.0,290.18092155956236,1.0,0.0
4490.0,290.69461139364057,1.0,0.0
4495.0,291.2083012277187,1.0,0.0
4500.0,291.72199106179687,1.0,0.0
4505.0,292.088081707879,1.0,0.0
4510.0,292.28006450622024,1.0,0.0
4515.0,292.4720473045615,1.0,0.0
4520.0,292.66403010290276,1.0,0.0
4525.0,292.85601290124407,1.0,0.0
4530.0,293.0,1.0,0.0
4535.0,293.0,1.0,0.0
4540.0,293.0,1.0,0.0
4545.0,293.0,1.0,0.0
4550.0,293.0,1.0,0.0
4555.0,293.0,1.0,0.0
4560.0,293.29746014796734,1.0,0.0
4565.0,294.06017847608877,1.0,0.0
4570.0,294.8228968042102,1.0,0.0
4575.0,295.0,1.0,0.0
4580.0,295.0,1.0,0.0
4585.0,295.0,1.0,0.0
4590.0,295.0928276436934,1.0,0.0
4595.0,295.28227181449626,1.0,0.0
4600.0,295.4717159852991,1.0,0.0
4605.0,295.66116015610197,1.0,0.0
4610.0,295.85060432690483,1.0,0.0
4615.0,296.06384585183173,1.0,0.0
4620.0,296.3658602881218,1.0,0.0
4625.0,296.66787472441183,1.0,0.0
4630.0,296.9698891607019,1.0,0.0
4635.0,297.27190359699193,1.0,0.0
4640.0,297.573918033282,1.0,0.0
4645.0,297.87593246957204,1.0,0.0
4650.0,298.0,1.0,0.0
4655.0,298.0,1.0,0.0
4660.0,298.0,1.0,0.0
4665.0,298.2358400642151,1.0,0.0
4670.0,298.4866803792706,1.0,0.0
4675.0,298.737520694326,1.0,0.0
4680.0,298.98836100938144,1.0,0.0
4685.0,299.0,1.0,0.0
4690.0,299.0,1.0,0.0
4695.0,299.0,1.0,0.0
4700.0,299.0,1.0,0.0
4705.0,299.36135301812743,1.0,0.0
4710.0,299.7351149317884,1.0,0.0
4715.0,300.10887684544946,1.0,0.0
4720.0,300.48263875911044,1.0,0.0
4725.0,300.85640067277143,1.0,0.0
4730.0,301.0,1.0,0.0
4735.0,301.0,1.0,0.0
4740.0,301.0,1.0,0.0
4745.0,301.06739843051554,1.0,0.0
4750.0,301.3157345783252,1.0,0.0
4755.0,301.5640707261349,1.0,0.0
4760.0,301.81240687394455,1.0,0.0
4765.0,302.0,1.0,0.0
4770.0,302.0,1.0,0.0
4775.0,302.0,1.0,0.0
4780.0,302.1663993346403,1.0,0.0
4785.0,302.46343491950336,1.0,0.0
4790.0,302.7604705043664,1.0,0.0
4795.0,303.0,1.0,0.0
4800.0,303.0,1.0,0.0
4805.0,303.0,1.0,0.0
4810.0,303.0,1.0,0.0
4815.0,303.2081709182415,1.0,0.0
4820.0,303.4548773868851,1.0,0.0
4825.0,303.7015838555287,1.0,0.0
4830.0,303.9482903241723,1.0,0.0
4835.0,303.83230788814865,1.0,0.0
4840.0,303.6201468154623,1.0,0.0
4845.0,303.4079857427759,1.0,0.0
4850.0,303.1958246700895,1.0,0.0
4855.0,303.0103619970394,1.0,0.0
4860.0,303.14493338716187,1.0,0.0
4865.0,303.27950477728433,1.0,0.0
4870.0,303.4140761674068,1.0,0.0
4875.0,303.54864755752925,1.0,0.0
4880.0,303.6832189476517,1.0,0.0
4885.0,303.81779033777417,1.0,0.0
4890.0,303.95236172789663,1.0,0.0
4895.0,303.67914969702997,1.0,0.0
4900.0,303.1824774014106,1.0,0.0
4905.0,302.68580510579125,1.0,0.0
4910.0,302.1891328101719,1.0,0.0
4915.0,301.81423814238144,1.0,0.0
4920.0,301.5142351423514,1.0,0.0
4925.0,301.21423214232146,1.0,0.0
4930.0,300.91422914229145,1.0,0.0
4935.0,300.61422614226143,1.0,0.0
4940.0,300.3142231422314,1.0,0.0
4945.0,300.01422014220145,1.0,0.0
4950.0,300.0,1.0,0.0
4955.0,300.0,1.0,0.0
4960.0,300.0,1.0,0.0
4965.0,299.8446796769177,1.0,0.0
4970.0,299.59383936186225,1.0,0.0
4975.0,299.3429990468068,1.0,0.0
4980.0,299.0921587317514,1.0,0.0
4985.0,298.8805919438258,1.0,0.0
4990.0,298.6918343463324,1.0,0.0
4995.0,298.50307674883913,1.0,0.0
5000.0,298.31431915134584,1.0,0.0
5005.0,298.12556155385255,1.0,0.0
5010.0,297.8731818181818,1.0,0.0
5015.0,297.49439393939394,1.0,0.0
5020.0,297.11560606060607,1.0,0.0
5025.0,297.0,1.0,0.0
5030.0,297.0,1.0,0.0
5035.0,297.0,1.0,0.0
5040.0,297.0,1.0,0.0
5045.0,297.0,1.0,0.0
5050.0,297.0,1.0,0.0
5055.0,297.0,1.0,0.0
5060.0,297.0,1.0,0.0
5065.0,297.0,1.0,0.0
5070.0,297.0,1.0,0.0
5075.0,297.0,1.0,0.0
5080.0,297.0,1.0,0.0
5085.0,297.0,1.0,0.0
5090.0,297.0,1.0,0.0
5095.0,297.0,1.0,0.0
5100.0,297.0,1.0,0.0
5105.0,297.0,1.0,0.0
5110.0,297.0,1.0,0.0
5115.0,297.0,1.0,0.0
5120.0,297.0,1.0,0.0
5125.0,297.168900298237,1.0,0.0
5130.0,297.3576578957303,1.0,0.0
5135.0,297.5464154932236,1.0,0.0
5140.0,297.7351730907169,1.0,0.0
5145.0,297.9239306882102,1.0,0.0
5150.0,298.0,1.0,0.0
5155.0,298.0,1.0,0.0
5160.0,298.0,1.0,0.0
5165.0,298.0,1.0,0.0
5170.0,298.0,1.0,0.0
5175.0,298.0608015135879,1.0,0.0
5180.0,298.27579979360166,1.0,0.0
5185.0,298.4907980736154,1.0,0.0
5190.0,298.7057963536292,1.0,0.0
5195.0,298.92079463364297,1.0,0.0
5200.0,299.0,1.0,0.0
5205.0,299.0,1.0,0.0
5210.0,299.0,1.0,0.0
5215.0,299.0,1.0,0.0
5220.0,299.0,1.0,0.0
5225.0,299.0948037921517,1.0,0.0
5230.0,299.3948157926317,1.0,0.0
5235.0,299.6948277931117,1.0,0.0
5240.0,299.9948397935917,1.0,0.0
5245.0,294.33702602230505,0.8173234200743559,0.1826765799256441
5250.0,288.5749442379183,0.631449814126398,0.368550185873602
5255.0,282.81286245353164,0.4455762081784401,0.5544237918215599
5260.0,277.05078066914496,0.25970260223048225,0.7402973977695178
5265.0,271.2886988847583,0.07382899628252426,0.9261710037174757
5270.0,264.4218445910664,0.0,1.0
5275.0,256.8270280533534,0.0,1.0
5280.0,249.2322115156404,0.0,1.0
5285.0,241.63739497792739,0.0,1.0
5290.0,228.7224802145327,0.0,1.0
5295.0,207.46536725750445,0.0,1.0
5300.0,186.20825430047617,0.0,1.0
5305.0,168.91268965517176,0.0,1.0
5310.0,159.60234482758554,0.0,1.0
5315.0,150.29199999999935,0.0,1.0
5320.0,141.52615844544042,0.0,1.0
5325.0,133.47740600206924,0.0,1.0
5330.0,128.0095046082949,0.0,1.0
5335.0,122.62560651119144,0.0,1.0
5340.0,114.65442764578911,0.0,1.0
5345.0,101.15550755939502,0.0,1.0
5350.0,98.32035268185166,0.0,0.16017634092583244
5355.0,96.04483738553846,0.0,0.0
5360.0,93.3046116504855,0.07346682847896156,0.0
5365.0,90.2706310679612,0.20493932038834775,0.0
5370.0,90.40607233579291,0.32678843595016355,0.0
5375.0,92.82532962380554,0.4417031571307635,0.0
5380.0,96.52646476082687,0.5557826210019643,0.0
5385.0,103.60260401924675,0.2302802151146493,0.0
5390.0,105.28480259599792,0.07708815575987507,0.0
5395.0,104.20313683071937,0.012188209843162573,0.0
5400.0,102.19055398782112,0.00603148670726294,0.0
5405.0,100.29454545454536,0.1299272727272882,0.0
5410.0,99.36350018724255,0.3627225065534894,0.0
5415.0,101.86006740731483,0.4501023592560188,0.0
5420.0,104.15338899108518,0.5399801896136909,0.0
5425.0,107.02624827313934,0.6084547069271823,0.0
5430.0,114.52894211576813,0.546397205588812,0.0
5435.0,119.06532389765891,0.6870250408274265,0.0
5440.0,123.60170567954971,0.8276528760660411,0.0
5445.0,128.61069302482312,0.8758609457486243,0.0
5450.0,133.8601307189547,0.9138705882352962,0.0
5455.0,140.39607843137293,0.9432823529411782,0.0
5460.0,146.93202614379115,0.9726941176470602,0.0
5465.0,153.10326923076929,1.0,0.0
5470.0,154.54557692307688,1.0,0.0
5475.0,155.9878846153845,1.0,0.0
5480.0,163.2437723719773,1.0,0.0
5485.0,170.5489078822413,1.0,0.0
5490.0,176.70938438963046,1.0,0.0
5495.0,179.50443714625112,1.0,0.0
5500.0,182.29948990287178,1.0,0.0
5505.0,185.36955001165754,1.0,0.0
5510.0,188.86686873397065,1.0,0.0
5515.0,192.36418745628373,1.0,0.0
5520.0,195.32351784700091,1.0,0.0
5525.0,198.16330988684538,1.0,0.0
5530.0,201.00310192668982,1.0,0.0
5535.0,203.8428939665343,1.0,0.0
5540.0,206.60930875576048,1.0,0.0
5545.0,209.1438709677421,1.0,0.0
5550.0,211.67843317972367,1.0,0.0
5555.0,214.21299539170525,1.0,0.0
5560.0,216.74755760368683,1.0,0.0
5565.0,217.92084270812032,1.0,0.0
5570.0,218.94354673757417,1.0,0.0
5575.0,219.96625076702804,1.0,0.0
5580.0,222.90652239254592,1.0,0.0
5585.0,225.91223324316218,1.0,0.0
5590.0,227.8748551564311,1.0,0.0
5595.0,229.80610274237156,1.0,0.0
5600.0,231.73735032831203,1.0,0.0
5605.0,233.52590004557186,1.0,0.0
5610.0,235.04496430198986,1.0,0.0
5615.0,236.5640285584079,1.0,0.0
5620.0,237.95241275672055,1.0,0.0
5625.0,239.28819502421098,1.0,0.0
5630.0,240.62397729170138,1.0,0.0
5635.0,241.95975955919178,1.0,0.0
5640.0,243.2955418266822,1.0,0.0
5645.0,244.6313240941726,1.0,0.0
5650.0,245.6542267202819,1.0,0.0
5655.0,246.55785478696967,1.0,0.0
5660.0,247.46148285365743,1.0,0.0
5665.0,248.3651109203452,1.0,0.0
5670.0,249.59512732002602,1.0,0.0
5675.0,251.5962279253589,1.0,0.0
5680.0,253.5973285306918,1.0,0.0
5685.0,255.5984291360247,1.0,0.0
5690.0,257.64324974235643,1.0,0.0
5695.0,259.7902782548952,1.0,0.0
5700.0,261.937306767434,1.0,0.0
5705.0,262.8891195506167,1.0,0.0
5710.0,263.80498229332034,1.0,0.0
5715.0,264.72084503602395,1.0,0.0
5720.0,265.63670777872755,1.0,0.0
5725.0,266.5525705214312,1.0,0.0
5730.0,267.46843326413483,1.0,0.0
5735.0,268.27973333333335,1.0,0.0
5740.0,268.9464,1.0,0.0
5745.0,269.61306666666667,1.0,0.0
5750.0,270.0,1.0,0.0
