session_uid,session_time,frame_id,player_car_index,lap_num,lap_distance_m,total_distance_m,sector,lap_invalid,pit_status,speed_kph,throttle,brake,steer,gear,rpm,g_lat,g_long,pos_x,pos_z,lap_packet_seen,lap_join_status,lap_context_age_s,lap_packet_frame_id,lap_player_index,lap_parser_version,lap_parse_valid,lap_join_defaulted
17533153590716904811,4224.5829389791015,40,0,11,200.0,200.0,1,0,0,306.430677929076,1.0,0.0,0.00147,8,10868.078642685505,0.165229,0.242588,303.14345736547006,68.47079662127722,1,reference,0.0,40,0,fastf1_compatible_v1,1,0
17533153590716904811,4224.641192820214,41,0,11,205.0,205.0,1,0,0,306.97680768950704,1.0,0.0,0.001228,8,10888.46748707493,0.138594,0.255166,307.002774339183,68.3069576931479,1,reference,0.0,41,0,fastf1_compatible_v1,1,0
17533153590716904811,4224.699446661327,42,0,11,210.0,210.0,1,0,0,307.5229374499381,1.0,0.0,0.000562,8,10908.856331464356,0.063605,0.26038,310.862091312896,68.14311876501857,1,reference,0.0,42,0,fastf1_compatible_v1,1,0
17533153590716904811,4224.75770050244,43,0,11,215.0,215.0,1,0,0,308.0690672103692,1.0,0.0,8.7e-05,8,10929.245175853785,0.009934,0.250618,314.72140828660895,67.97927983688925,1,reference,0.0,43,0,fastf1_compatible_v1,1,0
17533153590716904811,4224.815954343552,44,0,11,220.0,220.0,1,0,0,308.61519697080024,1.0,0.0,0.00016,8,10949.63402024321,0.018257,0.23323,318.58072526032186,67.81544090875992,1,reference,0.0,44,0,fastf1_compatible_v1,1,0
17533153590716904811,4224.874151981419,45,0,11,225.0,225.0,1,0,0,309.10719988387285,1.0,0.0,0.000645,8,10968.18079547104,0.073736,0.21098,321.3,67.7,1,reference,0.0,45,0,fastf1_compatible_v1,1,0
17533153590716904811,4224.932215561039,46,0,11,230.0,230.0,1,0,0,309.4700972564959,1.0,0.0,0.000963,8,10982.33379300334,0.110358,0.179765,321.3,67.7,1,reference,0.0,46,0,fastf1_compatible_v1,1,0
17533153590716904811,4224.9902791406585,47,0,11,235.0,235.0,1,0,0,309.8329946291189,1.0,0.0,0.000646,8,10996.486790535637,0.074155,0.146987,321.3,67.7,1,reference,0.0,47,0,fastf1_compatible_v1,1,0
17533153590716904811,4225.04824181588,48,0,11,240.0,240.0,1,0,0,310.0976306746247,1.0,0.0,0.000168,8,11007.198119008865,0.019282,0.123055,323.71147766323026,67.60236932537529,1,reference,0.0,48,0,fastf1_compatible_v1,1,0
17533153590716904811,4225.1061184662685,49,0,11,245.0,245.0,1,0,0,310.2784952070899,1.0,0.0,2e-06,8,11014.975293904865,0.000182,0.105373,328.17883161512026,67.42150479291011,1,reference,0.0,49,0,fastf1_compatible_v1,1,0
17533153590716904811,4225.163995116658,50,0,11,250.0,250.0,1,0,0,310.45935973955505,1.0,0.0,0.000145,8,11022.752468800869,0.016722,0.092611,332.6461855670103,67.24064026044493,1,reference,0.0,50,0,fastf1_compatible_v1,1,0
17533153590716904811,4225.221871767047,51,0,11,255.0,255.0,1,0,0,310.64022427202025,1.0,0.0,0.000441,8,11030.529643696873,0.050918,0.103314,337.1135395189003,67.05977572797974,1,reference,0.0,51,0,fastf1_compatible_v1,1,0
17533153590716904811,4225.279748417435,52,0,11,260.0,260.0,1,0,0,310.82108880448544,1.0,0.0,0.000615,8,11038.306818592871,0.0711,0.132589,341.5808934707904,66.87891119551456,1,reference,0.0,52,0,fastf1_compatible_v1,1,0
17533153590716904811,4225.337621106106,53,0,11,265.0,265.0,1,0,0,311.00517588421354,1.0,0.0,0.000656,8,11046.17598006326,0.076029,0.161941,346.04088948528704,66.69844723473594,1,reference,0.0,53,0,fastf1_compatible_v1,1,0
17533153590716904811,4225.395130930701,54,0,11,270.0,270.0,1,0,0,311.4844244225055,1.0,0.0,9.9e-05,8,11062.470430365189,0.011455,0.191385,349.8269529377935,66.55467267324835,1,reference,0.0,54,0,fastf1_compatible_v1,1,0
17533153590716904811,4225.452640755296,55,0,11,275.0,275.0,1,0,0,311.96367296079745,1.0,0.0,-0.0015,8,11078.764880667111,-0.174795,0.210896,353.6130163903,66.41089811176076,1,reference,0.0,55,0,fastf1_compatible_v1,1,0
17533153590716904811,4225.510150579891,56,0,11,280.0,280.0,1,0,0,312.44292149908944,1.0,0.0,-0.00303,8,11095.05933096904,-0.354003,0.203986,357.3990798428065,66.26712355027317,1,reference,0.0,56,0,fastf1_compatible_v1,1,0
17533153590716904811,4225.567660404486,57,0,11,285.0,285.0,1,0,0,312.92217003738136,1.0,0.0,-0.003791,8,11111.353781270967,-0.443983,0.180575,361.18514329531297,66.12334898878558,1,reference,0.0,57,0,fastf1_compatible_v1,1,0
17533153590716904811,4225.625013757523,58,0,11,290.0,290.0,1,0,0,313.2000573230152,1.0,0.0,-0.004235,8,11114.200057323014,-0.497091,0.15708,364.06064775007167,65.97996560619089,1,reference,0.0,58,0,fastf1_compatible_v1,1,0
17533153590716904811,4225.682336772715,59,0,11,295.0,295.0,1,0,0,313.43890321964267,1.0,0.0,-0.003787,8,11114.438903219643,-0.445393,0.137311,366.7596063819624,65.83665806821439,1,reference,0.0,59,0,fastf1_compatible_v1,1,0
17533153590716904811,4225.739659787905,60,0,11,300.0,300.0,1,0,0,313.6777491162702,1.0,0.0,-0.001864,8,11114.67774911627,-0.219592,0.133271,369.4585650138531,65.6933505302379,1,reference,0.0,60,0,fastf1_compatible_v1,1,0
17533153590716904811,4225.796982803096,61,0,11,305.0,305.0,1,0,0,313.9165950128977,1.0,0.0,0.002427,8,11114.916595012895,0.286455,0.14315,372.1575236457438,65.5500429922614,1,reference,0.0,61,0,fastf1_compatible_v1,1,0
17533153590716904811,4225.8541885714285,62,0,11,310.0,310.0,1,0,0,314.23242857142856,1.0,0.0,0.006232,8,11119.648571428572,0.736893,0.139961,373.1,65.5,1,reference,0.0,62,0,fastf1_compatible_v1,1,0
17533153590716904811,4225.911331428571,63,0,11,315.0,315.0,1,0,0,314.58957142857145,1.0,0.0,0.004994,8,11126.791428571429,0.591514,0.119072,373.1,65.5,1,reference,0.0,63,0,fastf1_compatible_v1,1,0
17533153590716904811,4225.968474285714,64,0,11,320.0,320.0,1,0,0,314.9467142857143,1.0,0.0,0.001568,8,11133.934285714286,0.185984,0.092202,373.1,65.5,1,reference,0.0,64,0,fastf1_compatible_v1,1,0
17533153590716904811,4226.02561886846,65,0,11,325.0,325.0,1,0,0,315.0,1.0,0.0,-0.000173,8,11135.603961098885,-0.020586,0.075053,378.26386739547104,65.28861361539008,1,reference,0.0,65,0,fastf1_compatible_v1,1,0
17533153590716904811,4226.082763753816,66,0,11,330.0,330.0,1,0,0,315.0,1.0,0.0,-0.000537,8,11136.313835451125,-0.063796,0.070955,384.33329310712,65.0401575921062,1,reference,0.0,66,0,fastf1_compatible_v1,1,0
17533153590716904811,4226.139896529969,67,0,11,335.0,335.0,1,0,0,315.0105362776025,1.0,0.0,-0.000701,8,11137.24760252366,-0.083367,0.081922,390.2953533123029,64.79578548895898,1,reference,0.0,67,0,fastf1_compatible_v1,1,0
17533153590716904811,4226.196678864353,68,0,11,340.0,340.0,1,0,0,315.32599369085176,1.0,0.0,-0.001032,8,11144.660851735016,-0.122913,0.11064,393.15024290220816,64.66960252365931,1,reference,0.0,68,0,fastf1_compatible_v1,1,0
17533153590716904811,4226.253461198738,69,0,11,345.0,345.0,1,0,0,315.6414511041009,1.0,0.0,-0.001004,8,11152.074100946373,-0.119688,0.141544,396.0051324921136,64.54341955835962,1,reference,0.0,69,0,fastf1_compatible_v1,1,0
17533153590716904811,4226.310243533123,70,0,11,350.0,350.0,1,0,0,315.95690851735014,1.0,0.0,-0.000164,8,11159.48735015773,-0.019589,0.156846,398.8600220820189,64.41723659305994,1,reference,0.0,70,0,fastf1_compatible_v1,1,0
17533153590716904811,4226.367025867507,71,0,11,355.0,355.0,1,0,0,316.2723659305994,1.0,0.0,0.000771,8,11166.900599369084,0.092287,0.155883,401.71491167192426,64.29105362776025,1,reference,0.0,71,0,fastf1_compatible_v1,1,0
17533153590716904811,4226.423808201893,72,0,11,360.0,360.0,1,0,0,316.5878233438486,1.0,0.0,0.001122,8,11174.31384858044,0.134668,0.153299,404.5698012618296,64.16487066246057,1,reference,0.0,72,0,fastf1_compatible_v1,1,0
17533153590716904811,4226.480590536277,73,0,11,365.0,365.0,1,0,0,316.9032807570978,1.0,0.0,0.001068,8,11181.727097791798,0.128337,0.150211,407.424690851735,64.03868769716088,1,reference,0.0,73,0,fastf1_compatible_v1,1,0
17533153590716904811,4226.537248316069,74,0,11,370.0,370.0,1,0,0,317.19624158034753,1.0,0.0,0.000618,8,11189.691005830078,0.074382,0.146108,410.7530197543443,63.90187920982623,1,reference,0.0,74,0,fastf1_compatible_v1,1,0
17533153590716904811,4226.593851021678,75,0,11,375.0,375.0,1,0,0,317.47925510839417,1.0,0.0,-0.000212,8,11197.898398143432,-0.025576,0.135706,414.2906888549273,63.76037244580291,1,reference,0.0,75,0,fastf1_compatible_v1,1,0
17533153590716904811,4226.650453727289,76,0,11,380.0,380.0,1,0,0,317.7622686364408,1.0,0.0,-0.001075,8,11206.105790456784,-0.129953,0.121113,417.8283579555103,63.61886568177959,1,reference,0.0,76,0,fastf1_compatible_v1,1,0
17533153590716904811,4226.707028323536,77,0,11,385.0,385.0,1,0,0,318.02514853352613,1.0,0.0,-0.001754,8,11213.98079280752,-0.212267,0.10811,421.119386375782,63.48491087988432,1,reference,0.0,77,0,fastf1_compatible_v1,1,0
17533153590716904811,4226.763455345636,78,0,11,390.0,390.0,1,0,0,318.1823268680645,1.0,0.0,-0.002231,8,11220.110747854516,-0.270309,0.095579,423.1155512244192,63.3906038791613,1,reference,0.0,78,0,fastf1_compatible_v1,1,0
17533153590716904811,4226.819882367735,79,0,11,395.0,395.0,1,0,0,318.3395052026029,1.0,0.0,-0.00187,8,11226.240702901512,-0.226825,0.084034,425.11171607305647,63.29629687843828,1,reference,0.0,79,0,fastf1_compatible_v1,1,0
17533153590716904811,4226.876309389834,80,0,11,400.0,400.0,1,0,0,318.4966835371412,1.0,0.0,0.000122,8,11232.370657948508,0.01486,0.078777,427.1078809216938,63.201989877715256,1,reference,0.0,80,0,fastf1_compatible_v1,1,0
17533153590716904811,4226.932736411933,81,0,11,405.0,405.0,1,0,0,318.6538618716796,1.0,0.0,0.002004,8,11238.500612995504,0.243621,0.072528,429.104045770331,63.10768287699224,1,reference,0.0,81,0,fastf1_compatible_v1,1,0
17533153590716904811,4226.989163434032,82,0,11,410.0,410.0,1,0,0,318.811040206218,1.0,0.0,0.002072,8,11244.6305680425,0.252124,0.058383,431.1002106189683,63.013375876269215,1,reference,0.0,82,0,fastf1_compatible_v1,1,0
17533153590716904811,4227.045590456131,83,0,11,415.0,415.0,1,0,0,318.9682185407564,1.0,0.0,0.001461,8,11250.760523089495,0.177841,0.042627,433.0963754676055,62.9190688755462,1,reference,0.0,83,0,fastf1_compatible_v1,1,0
17533153590716904811,4227.102017492382,84,0,11,420.0,420.0,1,0,0,319.0,1.0,0.0,0.001174,8,11257.627186547794,0.143019,0.031329,437.8892055072791,62.7199300304706,1,reference,0.0,84,0,fastf1_compatible_v1,1,0
17533153590716904811,4227.15844453222,85,0,11,425.0,425.0,1,0,0,319.0,1.0,0.0,0.001031,8,11264.68056652748,0.125556,0.037673,443.3908418914344,62.49422187112064,1,reference,0.0,85,0,fastf1_compatible_v1,1,0
17533153590716904811,4227.214871572057,86,0,11,430.0,430.0,1,0,0,319.0,1.0,0.0,0.000729,8,11271.733946507164,0.088903,0.063501,448.89247827558967,62.26851371177068,1,reference,0.0,86,0,fastf1_compatible_v1,1,0
17533153590716904811,4227.27125297054,87,0,11,435.0,435.0,1,0,0,319.0890810658792,1.0,0.0,0.000365,8,11277.0,0.044584,0.094153,453.9264430851438,62.06436757364832,1,reference,0.0,87,0,fastf1_compatible_v1,1,0
17533153590716904811,4227.327499894537,88,0,11,440.0,440.0,1,0,0,319.44062434085635,1.0,0.0,3e-05,8,11277.0,0.003627,0.11885,457.5824931449061,61.92375026365746,1,reference,0.0,88,0,fastf1_compatible_v1,1,0
17533153590716904811,4227.383746818534,89,0,11,445.0,445.0,1,0,0,319.79216761583353,1.0,0.0,-0.000456,8,11277.0,-0.055807,0.134617,461.2385432046685,61.7831329536666,1,reference,0.0,89,0,fastf1_compatible_v1,1,0
17533153590716904811,4227.439923976609,90,0,11,450.0,450.0,1,0,0,320.08187134502924,1.0,0.0,-0.001149,8,11286.906432748538,-0.140862,0.132716,464.153216374269,61.66725146198831,1,reference,0.0,90,0,fastf1_compatible_v1,1,0
17533153590716904811,4227.496000240327,91,0,11,455.0,455.0,1,0,0,320.282143715453,1.0,0.0,-0.001586,8,11311.139389569817,-0.194794,0.117571,465.99572218216775,61.5871425138188,1,reference,0.0,91,0,fastf1_compatible_v1,1,0
17533153590716904811,4227.5520765040455,92,0,11,460.0,460.0,1,0,0,320.4824160858768,1.0,0.0,-0.001173,8,11335.372346391092,-0.14426,0.101314,467.83822799006646,61.50703356564928,1,reference,0.0,92,0,fastf1_compatible_v1,1,0
17533153590716904811,4227.608152767764,93,0,11,465.0,465.0,1,0,0,320.6826884563006,1.0,0.0,-0.000349,8,11359.60530321237,-0.042911,0.082554,469.6807337979652,61.42692461747977,1,reference,0.0,93,0,fastf1_compatible_v1,1,0
17533153590716904811,4227.664229031483,94,0,11,470.0,470.0,1,0,0,320.88296082672434,1.0,0.0,-0.000121,8,11383.838260033646,-0.014895,0.06237,471.523239605864,61.34681566931026,1,reference,0.0,94,0,fastf1_compatible_v1,1,0
17533153590716904811,4227.720304128408,95,0,11,475.0,475.0,1,0,0,321.0,1.0,0.0,-0.000409,8,11401.786920866334,-0.050479,0.048775,474.2749842293404,61.227174598724325,1,reference,0.0,95,0,fastf1_compatible_v1,1,0
17533153590716904811,4227.776377584636,96,0,11,480.0,480.0,1,0,0,321.0,1.0,0.0,-0.000621,8,11410.898857503327,-0.07666,0.046936,478.3052638957034,61.0519450480129,1,reference,0.0,96,0,fastf1_compatible_v1,1,0
17533153590716904811,4227.832451040864,97,0,11,485.0,485.0,1,0,0,321.0,1.0,0.0,-0.000685,8,11420.010794140324,-0.084596,0.054454,482.33554356206633,60.87671549730146,1,reference,0.0,97,0,fastf1_compatible_v1,1,0
17533153590716904811,4227.888426841198,98,0,11,490.0,490.0,1,0,0,321.1309451716588,1.0,0.0,-0.000599,8,11416.012344528812,-0.073974,0.072105,486.07727209204825,60.70833837983882,1,reference,0.0,98,0,fastf1_compatible_v1,1,0
17533153590716904811,4227.944326594307,99,0,11,495.0,495.0,1,0,0,321.3638608096148,1.0,0.0,0.000165,8,11401.8044906135,0.02039,0.092535,489.59429822518285,60.54529743326967,1,reference,0.0,99,0,fastf1_compatible_v1,1,0
